user_id,product_id,view,cart,purchase,implicit_score
2043,22802,7,1,1,15
2043,22619,7,1,1,15
3424,41416,7,1,1,15
599,21150,7,1,1,15
4210,785,7,1,1,15
414,5112,7,1,1,15
414,33605,7,1,1,15
3638,24981,7,1,1,15
3638,25164,7,1,1,15
1534,33299,7,1,1,15
2746,7723,7,1,1,15
2468,27100,7,1,1,15
3236,10013,7,1,1,15
1984,14480,7,1,1,15
290,11792,7,1,1,15
4745,39009,7,1,1,15
222,28685,7,1,1,15
3757,40218,7,1,1,15
2042,12982,7,1,1,15
2042,14663,7,1,1,15
2544,36936,7,1,1,15
171,29064,7,1,1,15
2180,18933,7,1,1,15
3065,30442,7,1,1,15
414,21016,7,1,1,15
1536,20095,7,1,1,15
1536,20731,7,1,1,15
3637,7859,7,1,1,15
2466,35501,7,1,1,15
2814,17712,7,1,1,15
4106,25987,7,1,1,15
1012,21642,7,1,1,15
2240,2127,7,1,1,15
3011,24978,7,1,1,15
4440,28271,7,1,1,15
4214,13563,7,1,1,15
4965,38502,7,1,1,15
4965,36147,7,1,1,15
2545,17529,7,1,1,15
1753,29062,7,1,1,15
1753,13296,7,1,1,15
3449,19055,7,1,1,15
4104,35352,7,1,1,15
1015,30889,7,1,1,15
600,66,7,1,1,15
4104,25015,7,1,1,15
69,11292,7,1,1,15
2813,3029,7,1,1,15
3760,1684,7,1,1,15
1402,19329,7,1,1,15
462,31555,7,1,1,15
2464,20386,7,1,1,15
644,9528,7,1,1,15
3065,34528,7,1,1,15
2180,19655,7,1,1,15
171,28358,7,1,1,15
2179,28237,7,1,1,15
1538,17613,7,1,1,15
1538,27092,7,1,1,15
892,37116,7,1,1,15
1017,31630,7,1,1,15
1017,35063,7,1,1,15
4476,20517,7,1,1,15
461,10255,7,1,1,15
3762,3030,7,1,1,15
1785,7604,7,1,1,15
3421,35554,7,1,1,15
4717,41401,7,1,1,15
3421,38873,7,1,1,15
1783,29637,7,1,1,15
4215,11862,7,1,1,15
4216,38396,7,1,1,15
4218,31666,7,1,1,15
4439,17571,7,1,1,15
887,13392,7,1,1,15
2548,16426,7,1,1,15
2547,14129,7,1,1,15
1869,14863,7,1,1,15
1869,34962,7,1,1,15
3234,11501,7,1,1,15
2462,39303,7,1,1,15
2462,36007,7,1,1,15
146,32752,7,1,1,15
146,40654,7,1,1,15
3763,18144,7,1,1,15
3764,35730,7,1,1,15
2462,40917,7,1,1,15
4596,28180,7,1,1,15
3450,20877,7,1,1,15
1540,30407,7,1,1,15
4638,25068,7,1,1,15
885,23187,7,1,1,15
4439,1221,7,1,1,15
255,4612,7,1,1,15
599,36692,7,1,1,15
4101,29128,7,1,1,15
1544,25114,7,1,1,15
3066,26281,7,1,1,15
2178,19860,7,1,1,15
172,21618,7,1,1,15
4439,29177,7,1,1,15
4222,6399,7,1,1,15
4222,21876,7,1,1,15
4222,9542,7,1,1,15
4222,18479,7,1,1,15
4222,19530,7,1,1,15
646,40735,7,1,1,15
1542,9188,7,1,1,15
1541,36664,7,1,1,15
1752,14091,7,1,1,15
1753,9641,7,1,1,15
2547,17118,7,1,1,15
71,36692,7,1,1,15
71,24831,7,1,1,15
596,12840,7,1,1,15
4096,13443,7,1,1,15
1398,38166,7,1,1,15
3009,15389,7,1,1,15
3009,21098,7,1,1,15
1398,37224,7,1,1,15
4096,23215,7,1,1,15
4097,168,7,1,1,15
4094,12550,7,1,1,15
884,32441,7,1,1,15
884,7947,7,1,1,15
3253,24522,7,1,1,15
3253,4241,7,1,1,15
3253,12715,7,1,1,15
3766,8367,7,1,1,15
1396,34620,7,1,1,15
2244,35056,7,1,1,15
3008,10436,7,1,1,15
2244,31969,7,1,1,15
2742,40735,7,1,1,15
4224,17923,7,1,1,15
2063,29003,7,1,1,15
4706,11178,7,1,1,15
4706,10796,7,1,1,15
4706,23624,7,1,1,15
1026,10686,7,1,1,15
2462,21087,7,1,1,15
3766,41331,7,1,1,15
4596,34435,7,1,1,15
4093,39162,7,1,1,15
1787,3469,7,1,1,15
3420,23513,7,1,1,15
648,21864,7,1,1,15
647,24873,7,1,1,15
4226,25994,7,1,1,15
4226,6407,7,1,1,15
4226,4198,7,1,1,15
2176,19026,7,1,1,15
3624,14922,7,1,1,15
1549,3332,7,1,1,15
4785,7550,7,1,1,15
1987,41381,7,1,1,15
1986,8284,7,1,1,15
292,17910,7,1,1,15
3343,673,7,1,1,15
1867,35477,7,1,1,15
2246,19493,7,1,1,15
1029,32505,7,1,1,15
1548,27115,7,1,1,15
2176,8401,7,1,1,15
2740,38327,7,1,1,15
2740,15441,7,1,1,15
2741,16684,7,1,1,15
2551,12626,7,1,1,15
4967,33136,7,1,1,15
2553,11831,7,1,1,15
2553,23127,7,1,1,15
2740,22228,7,1,1,15
881,21578,7,1,1,15
1394,24378,7,1,1,15
224,25475,7,1,1,15
1787,19449,7,1,1,15
1392,36195,7,1,1,15
3772,16011,7,1,1,15
4482,31143,7,1,1,15
1388,31496,7,1,1,15
2740,20741,7,1,1,15
4227,27850,7,1,1,15
4227,13756,7,1,1,15
1552,1355,7,1,1,15
173,24189,7,1,1,15
2175,32756,7,1,1,15
877,24914,7,1,1,15
2461,32768,7,1,1,15
4939,36172,7,1,1,15
72,12129,7,1,1,15
1394,718,7,1,1,15
465,7087,7,1,1,15
1032,1609,7,1,1,15
3186,34103,7,1,1,15
1903,17029,7,1,1,15
3309,30547,7,1,1,15
3309,31481,7,1,1,15
1967,9352,7,1,1,15
1967,9374,7,1,1,15
1967,23108,7,1,1,15
877,24855,7,1,1,15
2740,16681,7,1,1,15
4089,20033,7,1,1,15
594,2838,7,1,1,15
4481,17413,7,1,1,15
2245,20462,7,1,1,15
4595,17728,7,1,1,15
3770,10676,7,1,1,15
1386,2628,7,1,1,15
4967,30459,7,1,1,15
1554,21974,7,1,1,15
1554,10718,7,1,1,15
1554,9583,7,1,1,15
1552,39316,7,1,1,15
2739,15366,7,1,1,15
2460,39300,7,1,1,15
2459,30466,7,1,1,15
1035,9062,7,1,1,15
4085,16967,7,1,1,15
4482,29473,7,1,1,15
1032,12174,7,1,1,15
1033,10066,7,1,1,15
4482,8139,7,1,1,15
4088,16161,7,1,1,15
73,11537,7,1,1,15
3345,40160,7,1,1,15
4744,27281,7,1,1,15
292,23827,7,1,1,15
3775,32894,7,1,1,15
3005,10483,7,1,1,15
144,33415,7,1,1,15
4435,35179,7,1,1,15
4435,13645,7,1,1,15
408,37391,7,1,1,15
1554,23148,7,1,1,15
4231,29926,7,1,1,15
2459,34986,7,1,1,15
593,27965,7,1,1,15
466,8304,7,1,1,15
466,22445,7,1,1,15
4433,308,7,1,1,15
4433,9009,7,1,1,15
2555,19005,7,1,1,15
870,31465,7,1,1,15
1747,40730,7,1,1,15
3618,26893,7,1,1,15
3617,9875,7,1,1,15
650,29136,7,1,1,15
467,25293,7,1,1,15
2456,35976,7,1,1,15
1039,9035,7,1,1,15
4083,25007,7,1,1,15
3005,11729,7,1,1,15
3006,34597,7,1,1,15
1387,23029,7,1,1,15
1386,16028,7,1,1,15
3781,24457,7,1,1,15
3781,6727,7,1,1,15
1382,34081,7,1,1,15
1383,3775,7,1,1,15
4080,31840,7,1,1,15
1041,30460,7,1,1,15
2456,12974,7,1,1,15
2248,11716,7,1,1,15
2247,34277,7,1,1,15
3776,7286,7,1,1,15
3777,37412,7,1,1,15
1043,15872,7,1,1,15
3451,40310,7,1,1,15
4706,40288,7,1,1,15
3306,30372,7,1,1,15
869,37167,7,1,1,15
1791,31213,7,1,1,15
4719,13834,7,1,1,15
3417,30580,7,1,1,15
3185,38705,7,1,1,15
4593,27505,7,1,1,15
3002,2288,7,1,1,15
4233,37092,7,1,1,15
4968,10991,7,1,1,15
3073,29008,7,1,1,15
2171,11164,7,1,1,15
2169,28748,7,1,1,15
3074,40777,7,1,1,15
3074,34727,7,1,1,15
407,29722,7,1,1,15
2557,29123,7,1,1,15
3451,10379,7,1,1,15
1865,28134,7,1,1,15
1865,26029,7,1,1,15
1044,20460,7,1,1,15
1046,3072,7,1,1,15
2560,18568,7,1,1,15
4234,14602,7,1,1,15
3614,14147,7,1,1,15
1562,6966,7,1,1,15
1562,17793,7,1,1,15
3615,39674,7,1,1,15
1561,36271,7,1,1,15
407,35896,7,1,1,15
3616,32005,7,1,1,15
1560,18398,7,1,1,15
4844,38721,7,1,1,15
590,12393,7,1,1,15
2453,33019,7,1,1,15
2452,11349,7,1,1,15
2253,14529,7,1,1,15
1379,520,7,1,1,15
1379,766,7,1,1,15
469,27744,7,1,1,15
4234,18878,7,1,1,15
653,6044,7,1,1,15
864,8667,7,1,1,15
864,8350,7,1,1,15
2166,23424,7,1,1,15
3612,35698,7,1,1,15
4234,10760,7,1,1,15
1379,5377,7,1,1,15
2998,28139,7,1,1,15
4075,16457,7,1,1,15
3187,10938,7,1,1,15
587,10633,7,1,1,15
4236,16188,7,1,1,15
4236,33442,7,1,1,15
3254,24595,7,1,1,15
215,19510,7,1,1,15
1568,5669,7,1,1,15
404,40166,7,1,1,15
3611,14619,7,1,1,15
3075,23586,7,1,1,15
3788,22828,7,1,1,15
2255,33705,7,1,1,15
588,39730,7,1,1,15
1046,11846,7,1,1,15
4074,34382,7,1,1,15
2453,10345,7,1,1,15
3611,14979,7,1,1,15
1567,20539,7,1,1,15
4431,15348,7,1,1,15
4431,16474,7,1,1,15
2564,20047,7,1,1,15
2731,22008,7,1,1,15
1568,733,7,1,1,15
1568,3519,7,1,1,15
1746,10690,7,1,1,15
3160,32974,7,1,1,15
2064,30973,7,1,1,15
3613,17875,7,1,1,15
4071,5921,7,1,1,15
4719,8976,7,1,1,15
4719,23133,7,1,1,15
1791,15935,7,1,1,15
2254,18678,7,1,1,15
471,3592,7,1,1,15
471,32314,7,1,1,15
3788,15127,7,1,1,15
3791,40181,7,1,1,15
141,41400,7,1,1,15
1048,8439,7,1,1,15
1047,25686,7,1,1,15
4936,35601,7,1,1,15
654,1221,7,1,1,15
1964,23060,7,1,1,15
3257,35308,7,1,1,15
1744,29674,7,1,1,15
177,5799,7,1,1,15
177,7202,7,1,1,15
3609,29821,7,1,1,15
4068,34898,7,1,1,15
4487,14888,7,1,1,15
4065,18543,7,1,1,15
4237,29707,7,1,1,15
4238,20250,7,1,1,15
4969,40791,7,1,1,15
1569,36865,7,1,1,15
1745,1741,7,1,1,15
2255,10780,7,1,1,15
471,17616,7,1,1,15
1372,22812,7,1,1,15
3793,39848,7,1,1,15
1371,30862,7,1,1,15
2448,26109,7,1,1,15
4487,34673,7,1,1,15
2254,22260,7,1,1,15
3796,38839,7,1,1,15
3795,20947,7,1,1,15
4875,12527,7,1,1,15
3455,24878,7,1,1,15
3456,34085,7,1,1,15
4429,5393,7,1,1,15
3605,38495,7,1,1,15
4842,35495,7,1,1,15
2161,7334,7,1,1,15
1573,31027,7,1,1,15
320,32380,7,1,1,15
2445,3027,7,1,1,15
1054,2172,7,1,1,15
4065,16515,7,1,1,15
585,37564,7,1,1,15
1051,14196,7,1,1,15
2993,31498,7,1,1,15
4488,5176,7,1,1,15
4586,8067,7,1,1,15
4240,20517,7,1,1,15
2567,3699,7,1,1,15
3457,10246,7,1,1,15
1743,34757,7,1,1,15
1574,14888,7,1,1,15
3602,14253,7,1,1,15
399,18504,7,1,1,15
338,16686,7,1,1,15
3415,40360,7,1,1,15
140,13846,7,1,1,15
2993,32382,7,1,1,15
2993,32255,7,1,1,15
3795,4777,7,1,1,15
2259,33196,7,1,1,15
1366,17322,7,1,1,15
4587,15670,7,1,1,15
3798,37114,7,1,1,15
4704,29036,7,1,1,15
338,20474,7,1,1,15
338,34453,7,1,1,15
857,3560,7,1,1,15
3302,13706,7,1,1,15
4650,34539,7,1,1,15
3080,24913,7,1,1,15
474,24974,7,1,1,15
2444,4891,7,1,1,15
3230,19709,7,1,1,15
3797,31959,7,1,1,15
2261,18401,7,1,1,15
1059,31293,7,1,1,15
77,37123,7,1,1,15
2833,29917,7,1,1,15
4586,28345,7,1,1,15
3801,19423,7,1,1,15
1361,18756,7,1,1,15
1359,13583,7,1,1,15
139,32816,7,1,1,15
138,21892,7,1,1,15
3081,12961,7,1,1,15
1579,12100,7,1,1,15
180,33013,7,1,1,15
3082,23306,7,1,1,15
1364,18460,7,1,1,15
583,29470,7,1,1,15
1058,754,7,1,1,15
2989,30775,7,1,1,15
1061,24824,7,1,1,15
1061,25650,7,1,1,15
3351,23169,7,1,1,15
139,31639,7,1,1,15
320,30626,7,1,1,15
3413,8161,7,1,1,15
4060,32785,7,1,1,15
2987,30969,7,1,1,15
2156,29930,7,1,1,15
4971,18046,7,1,1,15
3260,39963,7,1,1,15
1583,10887,7,1,1,15
3598,32818,7,1,1,15
1580,3374,7,1,1,15
3301,21255,7,1,1,15
1063,41141,7,1,1,15
2262,33546,7,1,1,15
2262,24320,7,1,1,15
476,25692,7,1,1,15
3803,18069,7,1,1,15
3804,32978,7,1,1,15
3804,19609,7,1,1,15
2569,9403,7,1,1,15
4426,6814,7,1,1,15
4245,15368,7,1,1,15
1584,28766,7,1,1,15
4840,19850,7,1,1,15
180,23702,7,1,1,15
2155,36420,7,1,1,15
4245,8988,7,1,1,15
2157,6119,7,1,1,15
4934,2565,7,1,1,15
2835,12501,7,1,1,15
2835,3227,7,1,1,15
2264,18493,7,1,1,15
3806,11737,7,1,1,15
1356,24288,7,1,1,15
853,23196,7,1,1,15
4971,23268,7,1,1,15
2724,7330,7,1,1,15
3592,32063,7,1,1,15
4654,28174,7,1,1,15
3593,31138,7,1,1,15
3301,18219,7,1,1,15
4492,30472,7,1,1,15
4057,31790,7,1,1,15
1064,18410,7,1,1,15
2438,8216,7,1,1,15
3806,41367,7,1,1,15
477,9391,7,1,1,15
319,30774,7,1,1,15
3413,29093,7,1,1,15
2035,38721,7,1,1,15
4801,32479,7,1,1,15
3353,6546,7,1,1,15
852,2748,7,1,1,15
4248,15603,7,1,1,15
3592,34390,7,1,1,15
4654,27593,7,1,1,15
396,39174,7,1,1,15
396,26507,7,1,1,15
2153,6105,7,1,1,15
4934,21369,7,1,1,15
2268,26405,7,1,1,15
138,13567,7,1,1,15
1066,40653,7,1,1,15
1353,23128,7,1,1,15
2723,30989,7,1,1,15
3298,9839,7,1,1,15
1916,21255,7,1,1,15
4760,23524,7,1,1,15
1915,10491,7,1,1,15
257,13231,7,1,1,15
257,13214,7,1,1,15
1961,22537,7,1,1,15
2723,31487,7,1,1,15
2723,34131,7,1,1,15
2572,18643,7,1,1,15
79,22903,7,1,1,15
4053,30605,7,1,1,15
3352,30323,7,1,1,15
3353,3057,7,1,1,15
849,39303,7,1,1,15
4424,26429,7,1,1,15
849,37840,7,1,1,15
848,34666,7,1,1,15
661,11861,7,1,1,15
1859,701,7,1,1,15
4787,11075,7,1,1,15
1355,13117,7,1,1,15
1355,28496,7,1,1,15
478,37129,7,1,1,15
478,37703,7,1,1,15
4585,6340,7,1,1,15
1355,37487,7,1,1,15
4052,38445,7,1,1,15
2267,28879,7,1,1,15
2987,30694,7,1,1,15
3809,25322,7,1,1,15
3809,40912,7,1,1,15
318,35113,7,1,1,15
2573,6604,7,1,1,15
4655,10565,7,1,1,15
396,26915,7,1,1,15
3591,31775,7,1,1,15
2720,25469,7,1,1,15
1353,23176,7,1,1,15
4584,8846,7,1,1,15
4933,31905,7,1,1,15
2839,28367,7,1,1,15
4493,35665,7,1,1,15
3810,1443,7,1,1,15
3810,10327,7,1,1,15
2984,35571,7,1,1,15
2268,15341,7,1,1,15
2574,24435,7,1,1,15
2574,12714,7,1,1,15
4655,309,7,1,1,15
3589,8813,7,1,1,15
3591,33086,7,1,1,15
2722,23685,7,1,1,15
481,32877,7,1,1,15
4494,6305,7,1,1,15
1071,40554,7,1,1,15
4051,28162,7,1,1,15
4051,35922,7,1,1,15
579,6198,7,1,1,15
136,11756,7,1,1,15
3193,40510,7,1,1,15
3410,30968,7,1,1,15
4721,40440,7,1,1,15
1347,18878,7,1,1,15
1918,38270,7,1,1,15
3297,30593,7,1,1,15
339,26710,7,1,1,15
339,39100,7,1,1,15
3459,30452,7,1,1,15
2575,18283,7,1,1,15
1795,10560,7,1,1,15
1072,17771,7,1,1,15
4049,9077,7,1,1,15
2435,30328,7,1,1,15
2434,39282,7,1,1,15
665,30561,7,1,1,15
838,30981,7,1,1,15
1741,15344,7,1,1,15
3298,9813,7,1,1,15
842,32260,7,1,1,15
841,8692,7,1,1,15
840,35175,7,1,1,15
664,8622,7,1,1,15
2715,40312,7,1,1,15
2578,21089,7,1,1,15
2273,20939,7,1,1,15
2273,20935,7,1,1,15
4496,18041,7,1,1,15
4047,32259,7,1,1,15
1073,17764,7,1,1,15
4048,36512,7,1,1,15
2843,21463,7,1,1,15
2430,9309,7,1,1,15
4044,13812,7,1,1,15
1074,12711,7,1,1,15
81,40287,7,1,1,15
2842,34389,7,1,1,15
2271,33226,7,1,1,15
2271,32458,7,1,1,15
4583,28363,7,1,1,15
3587,41135,7,1,1,15
3087,40340,7,1,1,15
183,24353,7,1,1,15
3088,27617,7,1,1,15
3588,40258,7,1,1,15
4257,34197,7,1,1,15
665,34233,7,1,1,15
4582,10833,7,1,1,15
4741,286,7,1,1,15
295,11899,7,1,1,15
2272,34187,7,1,1,15
1349,35364,7,1,1,15
259,10963,7,1,1,15
4775,9702,7,1,1,15
1919,20653,7,1,1,15
3586,14788,7,1,1,15
394,24022,7,1,1,15
4657,31135,7,1,1,15
3586,690,7,1,1,15
4656,36216,7,1,1,15
1740,31648,7,1,1,15
3090,25257,7,1,1,15
2716,35131,7,1,1,15
4044,15720,7,1,1,15
135,38843,7,1,1,15
2274,23075,7,1,1,15
1347,19341,7,1,1,15
1347,31770,7,1,1,15
3818,26384,7,1,1,15
1596,25581,7,1,1,15
3585,38160,7,1,1,15
837,11315,7,1,1,15
4259,5979,7,1,1,15
835,35276,7,1,1,15
3159,6161,7,1,1,15
2065,18373,7,1,1,15
2065,2464,7,1,1,15
838,30372,7,1,1,15
482,40441,7,1,1,15
575,35197,7,1,1,15
4042,30050,7,1,1,15
2431,25967,7,1,1,15
3815,31495,7,1,1,15
3816,19648,7,1,1,15
1345,9997,7,1,1,15
4721,27692,7,1,1,15
835,13130,7,1,1,15
2715,22583,7,1,1,15
2715,22737,7,1,1,15
4260,19120,7,1,1,15
4260,15857,7,1,1,15
1080,18731,7,1,1,15
1080,15377,7,1,1,15
576,10182,7,1,1,15
4043,9079,7,1,1,15
1797,19926,7,1,1,15
2845,24931,7,1,1,15
2428,24301,7,1,1,15
4040,34964,7,1,1,15
4040,31856,7,1,1,15
3817,34103,7,1,1,15
1342,28487,7,1,1,15
3817,31030,7,1,1,15
4581,822,7,1,1,15
3819,24160,7,1,1,15
3583,33497,7,1,1,15
1600,25565,7,1,1,15
1740,32807,7,1,1,15
3819,23859,7,1,1,15
1340,32242,7,1,1,15
3819,92,7,1,1,15
484,28576,7,1,1,15
4034,25438,7,1,1,15
2712,17182,7,1,1,15
2712,17865,7,1,1,15
1920,24944,7,1,1,15
1920,26094,7,1,1,15
4775,30596,7,1,1,15
1087,23076,7,1,1,15
2429,28331,7,1,1,15
4930,20937,7,1,1,15
1996,22497,7,1,1,15
3227,38257,7,1,1,15
1858,21607,7,1,1,15
3193,8016,7,1,1,15
2032,31682,7,1,1,15
1088,33238,7,1,1,15
4975,32172,7,1,1,15
4659,27202,7,1,1,15
3581,39780,7,1,1,15
2148,32859,7,1,1,15
183,29061,7,1,1,15
3091,33891,7,1,1,15
3579,26301,7,1,1,15
3579,28612,7,1,1,15
392,20813,7,1,1,15
4930,732,7,1,1,15
83,38845,7,1,1,15
4930,23704,7,1,1,15
2427,19702,7,1,1,15
1088,31962,7,1,1,15
2277,36094,7,1,1,15
1340,31783,7,1,1,15
1336,4468,7,1,1,15
1336,35926,7,1,1,15
1336,21701,7,1,1,15
133,41336,7,1,1,15
3823,34187,7,1,1,15
2975,11514,7,1,1,15
3822,34572,7,1,1,15
485,31399,7,1,1,15
3193,11506,7,1,1,15
2144,10739,7,1,1,15
4837,31499,7,1,1,15
2712,17851,7,1,1,15
4267,32771,7,1,1,15
827,31429,7,1,1,15
2583,39470,7,1,1,15
2583,28374,7,1,1,15
1857,32711,7,1,1,15
3357,37015,7,1,1,15
1856,26512,7,1,1,15
2425,14696,7,1,1,15
2425,14867,7,1,1,15
1091,9517,7,1,1,15
1090,22248,7,1,1,15
825,29837,7,1,1,15
4269,22724,7,1,1,15
3157,36765,7,1,1,15
214,18569,7,1,1,15
2067,37511,7,1,1,15
2066,40582,7,1,1,15
2066,25564,7,1,1,15
1739,20284,7,1,1,15
4270,32798,7,1,1,15
4501,6844,7,1,1,15
670,36422,7,1,1,15
4271,18803,7,1,1,15
2586,32728,7,1,1,15
27,25420,7,1,1,15
4977,29795,7,1,1,15
4837,3482,7,1,1,15
3093,23727,7,1,1,15
2142,14165,7,1,1,15
3094,38331,7,1,1,15
2141,37557,7,1,1,15
4762,31871,7,1,1,15
2847,22389,7,1,1,15
3226,8442,7,1,1,15
1998,21178,7,1,1,15
1857,27713,7,1,1,15
1092,23673,7,1,1,15
3294,32332,7,1,1,15
1958,32757,7,1,1,15
3262,9587,7,1,1,15
3575,36746,7,1,1,15
389,23713,7,1,1,15
1610,40901,7,1,1,15
1610,40649,7,1,1,15
3576,13842,7,1,1,15
2584,4893,7,1,1,15
4415,4918,7,1,1,15
3824,3251,7,1,1,15
3825,24163,7,1,1,15
132,10331,7,1,1,15
2972,37163,7,1,1,15
2281,9143,7,1,1,15
1095,40658,7,1,1,15
1095,17918,7,1,1,15
3826,32941,7,1,1,15
486,28934,7,1,1,15
2852,13558,7,1,1,15
1094,34291,7,1,1,15
822,715,7,1,1,15
823,31562,7,1,1,15
4271,16632,7,1,1,15
186,22029,7,1,1,15
4836,35126,7,1,1,15
1094,32430,7,1,1,15
2423,17281,7,1,1,15
4501,6996,7,1,1,15
1093,14244,7,1,1,15
4031,89,7,1,1,15
3827,40640,7,1,1,15
1330,18093,7,1,1,15
3405,15965,7,1,1,15
1999,31370,7,1,1,15
2420,14037,7,1,1,15
185,12757,7,1,1,15
2140,20744,7,1,1,15
3095,14117,7,1,1,15
2139,28657,7,1,1,15
4661,38619,7,1,1,15
389,13406,7,1,1,15
1612,33822,7,1,1,15
4413,31505,7,1,1,15
4273,17359,7,1,1,15
819,27383,7,1,1,15
4271,15334,7,1,1,15
1101,40246,7,1,1,15
570,292,7,1,1,15
1327,14625,7,1,1,15
2031,3350,7,1,1,15
2031,7840,7,1,1,15
4026,14284,7,1,1,15
1614,17609,7,1,1,15
387,8776,7,1,1,15
3828,40906,7,1,1,15
3828,13450,7,1,1,15
1328,29678,7,1,1,15
2282,4480,7,1,1,15
2971,4684,7,1,1,15
1097,26449,7,1,1,15
2967,13074,7,1,1,15
1856,9154,7,1,1,15
1104,10783,7,1,1,15
2418,6282,7,1,1,15
1103,36470,7,1,1,15
3831,35835,7,1,1,15
3837,6538,7,1,1,15
3097,18817,7,1,1,15
2706,34141,7,1,1,15
2588,23794,7,1,1,15
2588,10287,7,1,1,15
819,41216,7,1,1,15
1324,39750,7,1,1,15
3222,4798,7,1,1,15
316,40881,7,1,1,15
4576,20211,7,1,1,15
2290,17195,7,1,1,15
2967,26972,7,1,1,15
2416,33128,7,1,1,15
2415,11781,7,1,1,15
4886,11995,7,1,1,15
2288,14243,7,1,1,15
2967,14261,7,1,1,15
3833,7618,7,1,1,15
1322,8920,7,1,1,15
2291,23970,7,1,1,15
271,17220,7,1,1,15
3155,19341,7,1,1,15
3098,31002,7,1,1,15
4834,36163,7,1,1,15
4834,26009,7,1,1,15
1621,6918,7,1,1,15
4504,2438,7,1,1,15
4505,11120,7,1,1,15
492,18967,7,1,1,15
493,35050,7,1,1,15
816,22564,7,1,1,15
814,22592,7,1,1,15
813,20607,7,1,1,15
2705,39177,7,1,1,15
2589,10013,7,1,1,15
566,34690,7,1,1,15
1107,2664,7,1,1,15
2416,30962,7,1,1,15
1804,36985,7,1,1,15
4723,39103,7,1,1,15
3403,27696,7,1,1,15
228,31346,7,1,1,15
491,10571,7,1,1,15
1319,35360,7,1,1,15
3840,9708,7,1,1,15
128,18118,7,1,1,15
4280,22139,7,1,1,15
674,27004,7,1,1,15
4411,11998,7,1,1,15
385,37497,7,1,1,15
1737,32837,7,1,1,15
1736,18992,7,1,1,15
2591,29853,7,1,1,15
1621,15565,7,1,1,15
2294,27008,7,1,1,15
298,25422,7,1,1,15
3359,15176,7,1,1,15
1852,13056,7,1,1,15
492,28867,7,1,1,15
492,38098,7,1,1,15
2958,4051,7,1,1,15
4507,15925,7,1,1,15
4014,9768,7,1,1,15
1113,31651,7,1,1,15
565,29472,7,1,1,15
1110,10328,7,1,1,15
3845,16694,7,1,1,15
1925,20096,7,1,1,15
1624,28684,7,1,1,15
2133,21288,7,1,1,15
188,12629,7,1,1,15
2133,32198,7,1,1,15
2961,5365,7,1,1,15
3840,8771,7,1,1,15
4888,13573,7,1,1,15
2959,13652,7,1,1,15
1114,29314,7,1,1,15
1114,20844,7,1,1,15
2861,31988,7,1,1,15
2295,10089,7,1,1,15
3844,8655,7,1,1,15
2956,40494,7,1,1,15
2865,3677,7,1,1,15
812,18266,7,1,1,15
4283,19307,7,1,1,15
811,38297,7,1,1,15
811,23161,7,1,1,15
2701,9116,7,1,1,15
675,13539,7,1,1,15
808,4542,7,1,1,15
808,5407,7,1,1,15
4774,15203,7,1,1,15
2028,25710,7,1,1,15
2027,12419,7,1,1,15
4723,26957,7,1,1,15
4724,16066,7,1,1,15
3845,16898,7,1,1,15
4011,8581,7,1,1,15
3103,13538,7,1,1,15
2130,16951,7,1,1,15
1627,10688,7,1,1,15
1625,14358,7,1,1,15
4665,11601,7,1,1,15
676,23767,7,1,1,15
4285,27207,7,1,1,15
4764,32407,7,1,1,15
496,35125,7,1,1,15
2411,6750,7,1,1,15
1306,595,7,1,1,15
1305,34871,7,1,1,15
4012,34121,7,1,1,15
4889,39117,7,1,1,15
4285,19397,7,1,1,15
2596,27824,7,1,1,15
2595,28301,7,1,1,15
2700,14507,7,1,1,15
2067,28612,7,1,1,15
4700,33782,7,1,1,15
3465,20605,7,1,1,15
676,3744,7,1,1,15
3266,28621,7,1,1,15
4410,40739,7,1,1,15
2865,3050,7,1,1,15
4889,21259,7,1,1,15
4739,27386,7,1,1,15
1850,28050,7,1,1,15
1849,24962,7,1,1,15
3198,13845,7,1,1,15
1927,40430,7,1,1,15
4764,34923,7,1,1,15
4765,18107,7,1,1,15
1630,22165,7,1,1,15
2128,10336,7,1,1,15
4285,13748,7,1,1,15
4011,10943,7,1,1,15
3402,653,7,1,1,15
2300,30843,7,1,1,15
2299,1987,7,1,1,15
497,1144,7,1,1,15
1307,1595,7,1,1,15
4510,41040,7,1,1,15
1303,30102,7,1,1,15
3850,18659,7,1,1,15
1301,19311,7,1,1,15
1301,32965,7,1,1,15
3849,12569,7,1,1,15
2868,12564,7,1,1,15
805,4384,7,1,1,15
677,22199,7,1,1,15
4286,36335,7,1,1,15
2598,23623,7,1,1,15
2697,22386,7,1,1,15
22,23076,7,1,1,15
2126,17004,7,1,1,15
3558,18874,7,1,1,15
2127,25209,7,1,1,15
1123,34421,7,1,1,15
4006,13960,7,1,1,15
1122,24826,7,1,1,15
2304,31336,7,1,1,15
4890,23178,7,1,1,15
2026,22337,7,1,1,15
3200,13841,7,1,1,15
4724,18978,7,1,1,15
560,19263,7,1,1,15
3107,12379,7,1,1,15
801,36695,7,1,1,15
4813,21463,7,1,1,15
1634,32836,7,1,1,15
1635,33486,7,1,1,15
1634,34135,7,1,1,15
4007,36056,7,1,1,15
2953,39604,7,1,1,15
1300,41244,7,1,1,15
499,31634,7,1,1,15
2868,12756,7,1,1,15
190,30723,7,1,1,15
